EVM 0	19	0.223244	0.000000	0.169004
EVM 1	19	0.207426	0.000000	0.163192
EVM 2	16	-1.099482	0.000000	0.155513
EVM 3	17	1.482112	0.000000	0.430586
EVM 4	16	-1.084274	0.000000	0.154359
EVM 5	19	0.237309	0.000000	0.175213
EVM 6	17	1.371130	0.000000	0.329384
EVM 7	17	1.471044	0.000000	0.420272
EVM 8	19	0.215282	0.000000	0.165915
EVM 9	17	1.489838	0.000000	0.437807
EVM 10	18	-0.229930	0.000000	0.171840
EVM 11	16	-1.039794	0.000000	0.159487
EVM 12	22	-0.607377	0.000000	0.211377
EVM 13	17	1.531943	0.000000	0.477442
EVM 14	16	-1.099564	0.000000	0.155523
EVM 15	23	0.616995	0.000000	0.218063
EVM 16	16	-1.457658	0.000000	0.407851
EVM 17	17	1.513573	0.000000	0.460096
EVM 18	17	0.984187	0.000000	0.181696
EVM 19	20	-0.680115	0.000000	0.179343
EVM 20	16	-1.144244	0.000000	0.167096
EVM 21	23	0.344651	0.000000	0.194409
EVM 22	16	-1.364087	0.000000	0.323180
EVM 23	16	-1.448322	0.000000	0.399224
EVM 24	18	-0.206545	0.000000	0.162907
EVM 25	20	-0.629602	0.000000	0.209641
EVM 26	16	-1.474910	0.000000	0.423870
EVM 27	19	0.269399	0.000000	0.192500
EVM 28	18	-0.207260	0.000000	0.163138
EVM 29	16	-1.103032	0.000000	0.155995
EVM 30	17	1.078788	0.000000	0.154309
EVM 31	17	1.300401	0.000000	0.268945
EVM 32	17	1.489211	0.000000	0.437221
EVM 33	18	-0.136979	0.000000	0.155273
EVM 34	17	1.462102	0.000000	0.411967
EVM 35	17	0.985505	0.000000	0.181003
EVM 36	17	1.023089	0.000000	0.164507
EVM 37	17	0.964930	0.000000	0.192559
EVM 38	21	0.719137	0.000000	0.162951
EVM 39	19	0.273859	0.000000	0.195200
EVM 40	19	0.283606	0.000000	0.201317
EVM 41	21	0.655913	0.000000	0.192805
EVM 42	16	-1.005255	0.000000	0.171507
EVM 43	16	-0.978891	0.000000	0.184547
EVM 44	17	1.363889	0.000000	0.323006
EVM 45	17	1.416160	0.000000	0.369771
EVM 46	17	1.109567	0.000000	0.157087
EVM 47	16	-1.418835	0.000000	0.372203
EVM 48	17	1.512019	0.000000	0.458632
EVM 49	16	-1.539397	0.000000	0.484501
EVM 50	17	1.511422	0.000000	0.458070
EVM 51	21	0.674768	0.000000	0.182126
EVM 52	16	-1.102503	0.000000	0.155918
EVM 53	19	0.189953	0.000000	0.158368
EVM 54	16	-1.478486	0.000000	0.427203
EVM 55	18	-0.181347	0.000000	0.156655
EVM 56	18	-0.224605	0.000000	0.169564
EVM 57	17	1.069020	0.000000	0.154702
EVM 58	17	1.374775	0.000000	0.332609
EVM 59	19	0.225169	0.000000	0.169798
EVM 60	16	-1.068720	0.000000	0.154724
EVM 61	16	-1.467663	0.000000	0.417129
EVM 62	16	-1.503733	0.000000	0.450838
EVM 63	23	0.602046	0.000000	0.207770
EVM 64	16	-1.041748	0.000000	0.159004
EVM 65	20	-0.648567	0.000000	0.197297
EVM 66	18	-0.202108	0.000000	0.161539
EVM 67	19	0.290276	0.000000	0.205665
EVM 68	20	-0.645160	0.000000	0.199438
EVM 69	17	1.092968	0.000000	0.154837
EVM 70	19	0.204297	0.000000	0.162200
EVM 71	21	0.646521	0.000000	0.198579
EVM 72	16	-1.505809	0.000000	0.452788
EVM 73	16	-1.434231	0.000000	0.386266
EVM 74	17	1.348516	0.000000	0.309587
EVM 75	17	1.095595	0.000000	0.155077
EVM 76	21	0.637541	0.000000	0.204350
EVM 77	22	-0.583628	0.000000	0.195914
EVM 78	16	-1.454324	0.000000	0.404766
EVM 79	18	-0.239200	0.000000	0.176116
EVM 80	17	1.365241	0.000000	0.324194
EVM 81	18	-0.147464	0.000000	0.154455
EVM 82	19	0.193036	0.000000	0.159090
EVM 83	17	1.384301	0.000000	0.341077
EVM 84	20	-0.625087	0.000000	0.212723
EVM 85	17	1.404984	0.000000	0.359645
EVM 86	19	0.179389	0.000000	0.156329
EVM 87	20	-0.737542	0.000000	0.157999
EVM 88	20	-0.902843	0.000000	0.202623
EVM 89	23	0.600314	0.000000	0.206614
EVM 90	22	-0.558491	0.000000	0.181508
EVM 91	23	0.312554	0.000000	0.215445
EVM 92	18	-0.275595	0.000000	0.196268
EVM 93	17	1.520249	0.000000	0.466391
EVM 94	16	-1.697394	0.000000	0.636265
EVM 95	16	-0.958205	0.000000	0.196656
EVM 96	23	0.560308	0.000000	0.182471
EVM 97	17	1.320377	0.000000	0.285536
EVM 98	21	0.647153	0.000000	0.198181
EVM 99	21	0.645094	0.000000	0.199480
EVM 100	17	1.062691	0.000000	0.155285
EVM 101	20	-0.661666	0.000000	0.189412
EVM 102	17	1.477312	0.000000	0.426108
