EVM 0	16	-1.454737	0.000000	0.405148
EVM 1	17	1.450638	0.000000	0.401361
EVM 2	17	1.506261	0.000000	0.453214
EVM 3	16	-1.472317	0.000000	0.421456
EVM 4	16	-1.483830	0.000000	0.432190
EVM 5	17	1.486359	0.000000	0.434553
EVM 6	17	1.360318	0.000000	0.319872
EVM 7	18	-0.219912	0.000000	0.167672
EVM 8	18	-0.203178	0.000000	0.161859
EVM 9	18	-0.201878	0.000000	0.161471
EVM 10	16	-1.473800	0.000000	0.422837
EVM 11	21	0.653495	0.000000	0.194264
EVM 12	17	1.483165	0.000000	0.431570
EVM 13	17	1.062408	0.000000	0.155317
EVM 14	18	-0.234569	0.000000	0.173931
EVM 15	16	-1.053402	0.000000	0.156600
EVM 16	18	-0.204268	0.000000	0.162191
EVM 17	21	0.643133	0.000000	0.200729
EVM 18	17	0.979987	0.000000	0.183948
EVM 19	16	-1.505199	0.000000	0.452215
EVM 20	16	-1.132513	0.000000	0.162955
EVM 21	21	0.764422	0.000000	0.154466
EVM 22	21	0.728558	0.000000	0.160172
EVM 23	19	0.231547	0.000000	0.172558
EVM 24	19	0.193540	0.000000	0.159214
EVM 25	16	-1.482374	0.000000	0.430830
EVM 26	16	-1.452241	0.000000	0.402841
EVM 27	18	-0.157604	0.000000	0.154339
EVM 28	16	-1.059455	0.000000	0.155681
EVM 29	17	1.413165	0.000000	0.367051
EVM 30	17	1.464543	0.000000	0.414232
EVM 31	17	1.281221	0.000000	0.253475
EVM 32	17	1.034231	0.000000	0.160983
EVM 33	17	1.495907	0.000000	0.443492
EVM 34	16	-1.465228	0.000000	0.414867
EVM 35	19	0.131507	0.000000	0.155978
EVM 36	23	0.564635	0.000000	0.184818
EVM 37	17	1.535006	0.000000	0.480342
EVM 38	17	1.365604	0.000000	0.324513
EVM 39	18	-0.247453	0.000000	0.180240
EVM 40	23	0.547883	0.000000	0.176153
EVM 41	17	1.023751	0.000000	0.164278
EVM 42	17	0.975067	0.000000	0.186672
EVM 43	23	0.544433	0.000000	0.174515
EVM 44	17	1.141438	0.000000	0.166039
EVM 45	17	1.312461	0.000000	0.278909
EVM 46	20	-0.653903	0.000000	0.194017
EVM 47	16	-1.093026	0.000000	0.154842
EVM 48	19	0.201902	0.000000	0.161478
EVM 49	17	1.516811	0.000000	0.463147
EVM 50	23	0.610828	0.000000	0.213750
EVM 51	16	-1.081039	0.000000	0.154306
EVM 52	21	0.656026	0.000000	0.192737
EVM 53	20	-0.621340	0.000000	0.215320
EVM 54	16	-1.432283	0.000000	0.384481
EVM 55	18	-0.194715	0.000000	0.159507
EVM 56	16	-1.035433	0.000000	0.160645
EVM 57	21	0.641446	0.000000	0.201812
EVM 58	17	1.337452	0.000000	0.300046
EVM 59	16	-1.002382	0.000000	0.172781
EVM 60	20	-0.638541	0.000000	0.203696
EVM 61	17	1.046605	0.000000	0.157902
EVM 62	19	0.198108	0.000000	0.160401
EVM 63	18	-0.231336	0.000000	0.172463
EVM 64	21	0.663229	0.000000	0.188510
EVM 65	18	-0.230268	0.000000	0.171989
EVM 66	16	-1.448854	0.000000	0.399715
EVM 67	16	-1.389697	0.000000	0.345898
EVM 68	18	-0.235453	0.000000	0.174341
EVM 69	17	1.080816	0.000000	0.154305
EVM 70	17	1.431707	0.000000	0.383954
EVM 71	16	-1.462496	0.000000	0.412333
EVM 72	16	-1.488862	0.000000	0.436895
EVM 73	16	-1.413800	0.000000	0.367627
EVM 74	17	1.359387	0.000000	0.319058
EVM 75	21	0.663706	0.000000	0.188236
EVM 76	17	1.031666	0.000000	0.161733
EVM 77	16	-0.990823	0.000000	0.178281
EVM 78	16	-1.433198	0.000000	0.385319
EVM 79	17	1.435598	0.000000	0.387520
EVM 80	20	-0.717346	0.000000	0.163536
EVM 81	19	0.288576	0.000000	0.204545
EVM 82	20	-0.644491	0.000000	0.199862
EVM 83	17	1.368350	0.000000	0.326931
EVM 84	17	1.472970	0.000000	0.422064
EVM 85	16	-1.115843	0.000000	0.158384
EVM 86	18	-0.240196	0.000000	0.176599
EVM 87	17	0.936717	0.000000	0.210653
EVM 88	22	-0.504798	0.000000	0.159888
EVM 89	16	-1.408997	0.000000	0.363273
EVM 90	23	0.557051	0.000000	0.180754
EVM 91	21	0.910554	0.000000	0.207704
EVM 92	16	-1.411887	0.000000	0.365891
EVM 93	20	-0.628852	0.000000	0.210149
EVM 94	21	0.838413	0.000000	0.168180
EVM 95	17	1.376119	0.000000	0.333800
EVM 96	17	1.533220	0.000000	0.478650
EVM 97	17	1.389390	0.000000	0.345623
EVM 98	17	1.451076	0.000000	0.401765
EVM 99	17	1.437848	0.000000	0.389585
EVM 100	22	-0.610855	0.000000	0.213769
EVM 101	20	-0.620436	0.000000	0.215951
EVM 102	21	0.630137	0.000000	0.209279
EVM 103	17	1.494683	0.000000	0.442345
EVM 104	19	0.134418	0.000000	0.155579
EVM 105	20	-0.634759	0.000000	0.206185
EVM 106	20	-0.624022	0.000000	0.213458
EVM 107	19	0.231999	0.000000	0.172761
EVM 108	18	-0.184077	0.000000	0.157150
EVM 109	23	0.608319	0.000000	0.212022
EVM 110	17	1.349342	0.000000	0.310303
EVM 111	19	0.217740	0.000000	0.166834
EVM 112	16	-1.434807	0.000000	0.386795
EVM 113	21	0.640755	0.000000	0.202257
EVM 114	17	1.442601	0.000000	0.393953
EVM 115	22	-0.604089	0.000000	0.209143
EVM 116	16	-1.430607	0.000000	0.382947
EVM 117	17	1.425361	0.000000	0.378152
EVM 118	21	0.621423	0.000000	0.215262
EVM 119	21	0.642774	0.000000	0.200959
EVM 120	19	0.258223	0.000000	0.186034
EVM 121	22	-0.590099	0.000000	0.199967
EVM 122	16	-1.481125	0.000000	0.429665
EVM 123	16	-1.504176	0.000000	0.451254
EVM 124	16	-1.253707	0.000000	0.232252
EVM 125	20	-0.670445	0.000000	0.184459
EVM 126	19	0.109468	0.000000	0.160685
EVM 127	23	0.497595	0.000000	0.158154
EVM 128	16	-0.994394	0.000000	0.176520
EVM 129	23	0.600314	0.000000	0.206614
EVM 130	17	0.997352	0.000000	0.175102
EVM 131	16	-1.057104	0.000000	0.156011
EVM 132	22	-0.566450	0.000000	0.185822
EVM 133	22	-0.602941	0.000000	0.208371
EVM 134	16	-1.034894	0.000000	0.160796
EVM 135	17	1.416170	0.000000	0.369780
EVM 136	22	-0.594934	0.000000	0.203076
EVM 137	21	0.737981	0.000000	0.157906
EVM 138	22	-0.585033	0.000000	0.196783
EVM 139	17	1.072853	0.000000	0.154475
EVM 140	23	0.318349	0.000000	0.211441
EVM 141	16	-1.486208	0.000000	0.434412
EVM 142	17	1.039000	0.000000	0.159689
EVM 143	16	-1.001577	0.000000	0.173145
EVM 144	22	-0.546408	0.000000	0.175446
EVM 145	19	0.211700	0.000000	0.164633
EVM 146	20	-0.805735	0.000000	0.158052
EVM 147	23	0.609086	0.000000	0.212549
EVM 148	19	0.165223	0.000000	0.154689
EVM 149	17	1.381563	0.000000	0.338637
EVM 150	19	0.244459	0.000000	0.178711
EVM 151	23	0.566514	0.000000	0.185858
EVM 152	16	-1.416068	0.000000	0.369687
EVM 153	19	0.167798	0.000000	0.154892
EVM 154	18	-0.241811	0.000000	0.177390
EVM 155	18	-0.131062	0.000000	0.156044
EVM 156	17	1.088176	0.000000	0.154513
EVM 157	16	-1.418289	0.000000	0.371706
EVM 158	17	1.436505	0.000000	0.388352
EVM 159	23	0.605249	0.000000	0.209928
EVM 160	21	0.621238	0.000000	0.215391
EVM 161	17	1.016810	0.000000	0.166788
EVM 162	17	1.349036	0.000000	0.310037
EVM 163	19	0.178036	0.000000	0.156118
EVM 164	19	0.217974	0.000000	0.166923
EVM 165	19	0.227443	0.000000	0.170760
EVM 166	16	-1.436350	0.000000	0.388210
EVM 167	16	-1.461008	0.000000	0.410954
EVM 168	16	-1.054309	0.000000	0.156448
EVM 169	16	-1.051259	0.000000	0.156980
EVM 170	19	0.200712	0.000000	0.161131
EVM 171	19	0.201298	0.000000	0.161301
EVM 172	17	1.005682	0.000000	0.171321
EVM 173	23	0.592389	0.000000	0.201430
EVM 174	17	1.413665	0.000000	0.367504
EVM 175	18	-0.258618	0.000000	0.186255
EVM 176	16	-1.416343	0.000000	0.369937
EVM 177	17	1.418254	0.000000	0.371675
EVM 178	18	-0.238272	0.000000	0.175671
EVM 179	17	1.499186	0.000000	0.446568
EVM 180	23	0.579835	0.000000	0.193600
EVM 181	17	1.473355	0.000000	0.422422
EVM 182	21	0.677743	0.000000	0.180563
EVM 183	16	-1.466732	0.000000	0.416264
EVM 184	19	0.182012	0.000000	0.156771
EVM 185	23	0.598655	0.000000	0.205515
EVM 186	16	-1.453055	0.000000	0.403593
EVM 187	17	1.325761	0.000000	0.290082
EVM 188	16	-1.079401	0.000000	0.154305
EVM 189	20	-0.694858	0.000000	0.172297
EVM 190	19	0.204125	0.000000	0.162147
EVM 191	16	-1.409777	0.000000	0.363979
EVM 192	16	-1.020976	0.000000	0.165251
EVM 193	18	-0.210968	0.000000	0.164379
EVM 194	19	0.277107	0.000000	0.197206
EVM 195	21	0.710316	0.000000	0.165997
EVM 196	17	1.325469	0.000000	0.289834
EVM 197	16	-2.131867	0.000000	1.063003
EVM 198	20	-0.850207	0.000000	0.173210
EVM 199	20	-0.690036	0.000000	0.174495
EVM 200	19	0.257329	0.000000	0.185537
EVM 201	17	1.368653	0.000000	0.327199
EVM 202	16	-1.437921	0.000000	0.389652
EVM 203	23	0.612929	0.000000	0.215210
EVM 204	18	-0.249094	0.000000	0.181093
EVM 205	18	-0.228441	0.000000	0.171190
EVM 206	19	0.250211	0.000000	0.181681
EVM 207	17	1.527376	0.000000	0.473122
EVM 208	16	-1.016172	0.000000	0.167031
EVM 209	20	-0.657281	0.000000	0.191988
EVM 210	18	-0.221647	0.000000	0.168359
EVM 211	17	1.060380	0.000000	0.155561
EVM 212	17	1.451526	0.000000	0.402181
EVM 213	16	-1.453987	0.000000	0.404454
EVM 214	17	1.372158	0.000000	0.330293
EVM 215	17	1.435949	0.000000	0.387842
EVM 216	17	1.430010	0.000000	0.382401
EVM 217	18	-0.225623	0.000000	0.169988
EVM 218	21	0.636088	0.000000	0.205306
EVM 219	16	-1.072547	0.000000	0.154489
EVM 220	18	-0.237515	0.000000	0.175310
EVM 221	16	-1.031961	0.000000	0.161645
EVM 222	17	1.059850	0.000000	0.155629
EVM 223	17	1.035254	0.000000	0.160695
EVM 224	17	1.479854	0.000000	0.428479
EVM 225	16	-1.454564	0.000000	0.404988
EVM 226	16	-0.976296	0.000000	0.185983
