-7	-7
7	-7
-1	-7
1	-7
-5	-7
5	-7
-3	-7
3	-7
-7	7
7	7
-1	7
1	7
-5	7
5	7
-3	7
3	7
-7	-1
7	-1
-1	-1
1	-1
-5	-1
5	-1
-3	-1
3	-1
-7	1
7	1
-1	1
1	1
-5	1
5	1
-3	1
3	1
-7	-5
7	-5
-1	-5
1	-5
-5	-5
5	-5
-3	-5
3	-5
-7	5
7	5
-1	5
1	5
-5	5
5	5
-3	5
3	5
-7	-3
7	-3
-1	-3
1	-3
-5	-3
5	-3
-3	-3
3	-3
-7	3
7	3
-1	3
1	3
-5	3
5	3
-3	3
3	3





