EVM 0	16	-1.465022	0.000000	0.414676
EVM 1	17	1.455026	0.000000	0.405415
EVM 2	17	1.463681	0.000000	0.413432
EVM 3	16	-1.459121	0.000000	0.409205
EVM 4	16	-1.455638	0.000000	0.405981
EVM 5	17	1.455720	0.000000	0.406057
EVM 6	17	1.357384	0.000000	0.317306
EVM 7	18	-0.204278	0.000000	0.162194
EVM 8	18	-0.210063	0.000000	0.164069
EVM 9	18	-0.211032	0.000000	0.164401
EVM 10	16	-1.459779	0.000000	0.409814
EVM 11	21	0.623786	0.000000	0.213621
EVM 12	17	1.462457	0.000000	0.412296
EVM 13	17	1.046983	0.000000	0.157822
EVM 14	18	-0.211476	0.000000	0.164555
EVM 15	16	-1.035226	0.000000	0.160702
EVM 16	18	-0.216763	0.000000	0.166465
EVM 17	21	0.630252	0.000000	0.209202
EVM 18	17	1.050967	0.000000	0.157034
EVM 19	16	-1.462209	0.000000	0.412067
EVM 20	16	-1.367572	0.000000	0.326246
EVM 21	21	0.646356	0.000000	0.198683
EVM 22	23	0.602740	0.000000	0.208235
EVM 23	19	0.199827	0.000000	0.160879
EVM 24	19	0.204895	0.000000	0.162386
EVM 25	16	-1.468884	0.000000	0.418263
EVM 26	16	-1.470736	0.000000	0.419985
EVM 27	18	-0.209442	0.000000	0.163859
EVM 28	16	-1.045158	0.000000	0.158215
EVM 29	17	1.471305	0.000000	0.420515
EVM 30	17	1.467498	0.000000	0.416976
EVM 31	17	1.361222	0.000000	0.320665
EVM 32	17	1.050287	0.000000	0.157161
EVM 33	17	1.460494	0.000000	0.410477
EVM 34	16	-1.472597	0.000000	0.421717
EVM 35	19	0.221404	0.000000	0.168262
EVM 36	21	0.636699	0.000000	0.204903
EVM 37	17	1.458852	0.000000	0.408956
EVM 38	17	1.425297	0.000000	0.378093
EVM 39	18	-0.218510	0.000000	0.167129
EVM 40	21	0.618681	0.000000	0.217183
EVM 41	19	0.125721	0.000000	0.156928
EVM 42	17	1.051607	0.000000	0.156916
EVM 43	21	0.639337	0.000000	0.203177
EVM 44	17	1.082628	0.000000	0.154324
EVM 45	17	1.355646	0.000000	0.315788
EVM 46	20	-0.630114	0.000000	0.209294
EVM 47	16	-1.045508	0.000000	0.158138
EVM 48	19	0.210221	0.000000	0.164123
EVM 49	17	1.462413	0.000000	0.412256
EVM 50	21	0.633182	0.000000	0.207234
EVM 51	16	-1.054964	0.000000	0.156341
EVM 52	21	0.630737	0.000000	0.208874
EVM 53	20	-0.624676	0.000000	0.213006
EVM 54	16	-1.458481	0.000000	0.408613
EVM 55	18	-0.211701	0.000000	0.164633
EVM 56	16	-1.037299	0.000000	0.160136
EVM 57	21	0.629353	0.000000	0.209809
EVM 58	17	1.356814	0.000000	0.316808
EVM 59	16	-1.039107	0.000000	0.159662
EVM 60	20	-0.628429	0.000000	0.210437
EVM 61	17	1.048202	0.000000	0.157571
EVM 62	19	0.205229	0.000000	0.162490
EVM 63	18	-0.209431	0.000000	0.163855
EVM 64	21	0.623328	0.000000	0.213938
EVM 65	18	-0.211429	0.000000	0.164538
EVM 66	16	-1.460922	0.000000	0.410873
EVM 67	16	-1.447438	0.000000	0.398409
EVM 68	18	-0.212152	0.000000	0.164791
EVM 69	17	1.046839	0.000000	0.157852
EVM 70	17	1.465214	0.000000	0.414855
EVM 71	16	-1.449907	0.000000	0.400687
EVM 72	16	-1.377926	0.000000	0.335404
EVM 73	16	-1.485736	0.000000	0.433971
EVM 74	17	1.470494	0.000000	0.419760
EVM 75	21	0.634601	0.000000	0.206290
EVM 76	17	1.044934	0.000000	0.158265
