EVM 378	21	0.645780	0.000000	0.199046
EVM 379	18	-0.218924	0.000000	0.167288
EVM 380	20	-0.643396	0.000000	0.200560
EVM 381	18	-0.210401	0.000000	0.164184
EVM 382	16	-1.074270	0.000000	0.154414
EVM 383	16	-1.074660	0.000000	0.154400
EVM 384	16	-1.410160	0.000000	0.364326
EVM 385	23	0.614694	0.000000	0.216444
EVM 386	17	1.090230	0.000000	0.154634
EVM 387	20	-0.647612	0.000000	0.197894
EVM 388	18	-0.211691	0.000000	0.164630
EVM 389	19	0.216754	0.000000	0.166462
EVM 390	16	-1.474216	0.000000	0.423223
EVM 391	16	-1.065928	0.000000	0.154955
EVM 392	18	-0.215244	0.000000	0.165901
EVM 393	17	1.053626	0.000000	0.156562
EVM 394	21	0.643257	0.000000	0.200649
EVM 395	17	1.391523	0.000000	0.347533
EVM 396	16	-1.507982	0.000000	0.454832
EVM 397	20	-0.651445	0.000000	0.195517
EVM 398	18	-0.214123	0.000000	0.165493
EVM 399	17	1.073575	0.000000	0.154442
EVM 400	20	-0.641772	0.000000	0.201601
EVM 401	17	1.507526	0.000000	0.454403
EVM 402	18	-0.222667	0.000000	0.168770
EVM 403	17	1.036613	0.000000	0.160321
EVM 404	20	-0.693781	0.000000	0.172779
EVM 405	16	-1.523575	0.000000	0.469530
EVM 406	17	1.020316	0.000000	0.165488
EVM 407	23	0.600198	0.000000	0.206537
EVM 408	19	0.198975	0.000000	0.160640
EVM 409	17	1.378883	0.000000	0.336254
EVM 410	19	0.216113	0.000000	0.166223
EVM 411	18	-0.213360	0.000000	0.165219
EVM 412	19	0.209985	0.000000	0.164043
EVM 413	18	-0.209179	0.000000	0.163771
EVM 414	16	-1.059936	0.000000	0.155618
EVM 415	20	-0.653538	0.000000	0.194239
EVM 416	16	-1.493322	0.000000	0.441070
EVM 417	21	0.646366	0.000000	0.198676
EVM 418	17	1.068652	0.000000	0.154729
EVM 419	21	0.641218	0.000000	0.201959
EVM 420	19	0.214577	0.000000	0.165657
EVM 421	17	1.078201	0.000000	0.154315
EVM 422	17	1.385097	0.000000	0.341787
EVM 423	20	-0.641502	0.000000	0.201775
EVM 424	17	1.494412	0.000000	0.442091
EVM 425	19	0.213358	0.000000	0.165218
EVM 426	19	0.214994	0.000000	0.165810
EVM 427	17	1.065223	0.000000	0.155021
EVM 428	18	-0.214778	0.000000	0.165731
EVM 429	20	-0.642071	0.000000	0.201409
EVM 430	19	0.212976	0.000000	0.165082
EVM 431	19	0.216278	0.000000	0.166284
EVM 432	17	1.077667	0.000000	0.154323
EVM 433	16	-1.501810	0.000000	0.449031
EVM 434	18	-0.209962	0.000000	0.164035
EVM 435	19	0.213798	0.000000	0.165376
EVM 436	16	-1.410381	0.000000	0.364526
EVM 437	16	-1.059103	0.000000	0.155729
EVM 438	18	-0.217800	0.000000	0.166857
EVM 439	17	1.071709	0.000000	0.154533
EVM 440	18	-0.213107	0.000000	0.165128
EVM 441	17	1.496665	0.000000	0.444203
EVM 442	19	0.219500	0.000000	0.167512
EVM 443	20	-0.633973	0.000000	0.206707
EVM 444	19	0.208634	0.000000	0.163589
EVM 445	20	-0.642192	0.000000	0.201331
EVM 446	21	0.644686	0.000000	0.199739
EVM 447	17	1.387732	0.000000	0.344141
EVM 448	17	1.512093	0.000000	0.458702
EVM 449	18	-0.215925	0.000000	0.166153
EVM 450	21	0.627175	0.000000	0.211291
EVM 451	18	-0.211097	0.000000	0.164423
EVM 452	16	-1.084285	0.000000	0.154359
EVM 453	16	-1.076550	0.000000	0.154345
EVM 454	19	0.211207	0.000000	0.164461
EVM 455	16	-1.477958	0.000000	0.426711
EVM 456	19	0.220347	0.000000	0.167843
EVM 457	19	0.168985	0.000000	0.155000
EVM 458	21	0.666999	0.000000	0.186369
EVM 459	17	1.510224	0.000000	0.456942
EVM 460	21	0.652130	0.000000	0.195097
EVM 461	17	1.375811	0.000000	0.333527
EVM 462	17	1.499146	0.000000	0.446530
EVM 463	17	1.494792	0.000000	0.442448
EVM 464	17	1.495656	0.000000	0.443257
EVM 465	19	0.211522	0.000000	0.164571
EVM 466	19	0.214464	0.000000	0.165616
EVM 467	17	1.493747	0.000000	0.441468
EVM 468	17	1.069916	0.000000	0.154641
EVM 469	19	0.211276	0.000000	0.164485
EVM 470	16	-1.070625	0.000000	0.154595
EVM 471	19	0.213352	0.000000	0.165216
EVM 472	21	0.640597	0.000000	0.202360
EVM 473	16	-1.502397	0.000000	0.449583
EVM 474	17	1.383826	0.000000	0.340654
EVM 475	16	-1.500399	0.000000	0.447707
EVM 476	16	-1.068126	0.000000	0.154769
EVM 477	20	-0.640400	0.000000	0.202487
EVM 478	20	-0.644077	0.000000	0.200126
EVM 479	18	-0.213950	0.000000	0.165431
EVM 480	19	0.210884	0.000000	0.164350
EVM 481	20	-0.641785	0.000000	0.201593
EVM 482	17	1.497696	0.000000	0.445170
EVM 483	20	-0.648281	0.000000	0.197476
EVM 484	21	0.643767	0.000000	0.200324
EVM 485	18	-0.217578	0.000000	0.166773
EVM 486	16	-1.069842	0.000000	0.154646
EVM 487	16	-1.506265	0.000000	0.453217
EVM 488	16	-1.413447	0.000000	0.367307
EVM 489	20	-0.663260	0.000000	0.188492
EVM 490	16	-1.086164	0.000000	0.154422
EVM 491	18	-0.215805	0.000000	0.166108
EVM 492	16	-1.498797	0.000000	0.446203
EVM 493	17	1.498796	0.000000	0.446202
EVM 494	20	-0.650576	0.000000	0.196051
EVM 495	19	0.208500	0.000000	0.163545
EVM 496	21	0.648174	0.000000	0.197542
EVM 497	16	-1.075481	0.000000	0.154373
EVM 498	20	-0.649506	0.000000	0.196714
EVM 499	17	1.390550	0.000000	0.346662
EVM 500	21	0.647232	0.000000	0.198132
EVM 501	18	-0.219249	0.000000	0.167414
EVM 502	21	0.636102	0.000000	0.205297
EVM 503	17	1.069980	0.000000	0.154636
EVM 504	21	0.655137	0.000000	0.193271
EVM 505	17	1.080026	0.000000	0.154303
EVM 506	17	1.531950	0.000000	0.477449
EVM 507	20	-0.619180	0.000000	0.216832
EVM 508	17	1.099189	0.000000	0.155477
EVM 509	17	1.140739	0.000000	0.165782
EVM 510	16	-1.036461	0.000000	0.160362
EVM 511	17	1.473596	0.000000	0.422646
EVM 512	16	-1.045875	0.000000	0.158058
EVM 513	18	-0.211234	0.000000	0.164471
EVM 514	19	0.197917	0.000000	0.160349
EVM 515	16	-1.064432	0.000000	0.155099
EVM 516	16	-1.067567	0.000000	0.154813
EVM 517	19	0.212043	0.000000	0.164752
EVM 518	18	-0.219081	0.000000	0.167349
EVM 519	17	1.490175	0.000000	0.438123
EVM 520	17	1.498212	0.000000	0.445654
EVM 521	18	-0.218526	0.000000	0.167135
EVM 522	16	-1.068488	0.000000	0.154741
EVM 523	20	-0.644545	0.000000	0.199828
EVM 524	17	1.504578	0.000000	0.451632
EVM 525	16	-1.504815	0.000000	0.451854
EVM 526	17	1.384617	0.000000	0.341359
EVM 527	20	-0.640639	0.000000	0.202332
EVM 528	18	-0.214743	0.000000	0.165718
EVM 529	17	1.066024	0.000000	0.154946
EVM 530	20	-0.644359	0.000000	0.199946
EVM 531	16	-1.072111	0.000000	0.154511
EVM 532	17	1.496454	0.000000	0.444005
EVM 533	21	0.640825	0.000000	0.202213
EVM 534	16	-1.069681	0.000000	0.154656
EVM 535	18	-0.216203	0.000000	0.166256
EVM 536	20	-0.644280	0.000000	0.199997
EVM 537	20	-0.641690	0.000000	0.201654
EVM 538	17	1.074015	0.000000	0.154424
EVM 539	16	-1.077553	0.000000	0.154325
EVM 540	16	-1.412252	0.000000	0.366222
EVM 541	18	-0.213996	0.000000	0.165447
EVM 542	18	-0.215934	0.000000	0.166156
EVM 543	16	-1.509213	0.000000	0.455991
EVM 544	18	-0.210061	0.000000	0.164068
EVM 545	21	0.638639	0.000000	0.203632
EVM 546	19	0.205326	0.000000	0.162520
EVM 547	17	1.493932	0.000000	0.441641
EVM 548	20	-0.637325	0.000000	0.204492
EVM 549	18	-0.221022	0.000000	0.168110
EVM 550	17	1.077191	0.000000	0.154331
EVM 551	17	1.389865	0.000000	0.346048
EVM 552	17	1.510533	0.000000	0.457233
EVM 553	17	1.513459	0.000000	0.459988
EVM 554	20	-0.645126	0.000000	0.199459
EVM 555	18	-0.222581	0.000000	0.168735
EVM 556	20	-0.650730	0.000000	0.195956
EVM 557	17	1.083434	0.000000	0.154339
EVM 558	21	0.653454	0.000000	0.194290
EVM 559	20	-0.626873	0.000000	0.211498
EVM 560	16	-1.120562	0.000000	0.159514
EVM 561	17	1.272730	0.000000	0.246793
EVM 562	17	1.030429	0.000000	0.162108
EVM 563	18	-0.191196	0.000000	0.158652
EVM 564	16	-1.493600	0.000000	0.441331
EVM 565	17	1.379800	0.000000	0.337069
EVM 566	19	0.200947	0.000000	0.161199
EVM 567	19	0.212433	0.000000	0.164890
EVM 568	20	-0.631611	0.000000	0.208286
EVM 569	17	1.076333	0.000000	0.154350
EVM 570	18	-0.209867	0.000000	0.164003
EVM 571	16	-1.073100	0.000000	0.154463
EVM 572	20	-0.642812	0.000000	0.200934
EVM 573	16	-1.501163	0.000000	0.448424
EVM 574	16	-1.071018	0.000000	0.154572
EVM 575	18	-0.215111	0.000000	0.165853
EVM 576	21	0.646320	0.000000	0.198705
EVM 577	20	-0.643791	0.000000	0.200308
EVM 578	17	1.383879	0.000000	0.340700
EVM 579	17	1.497084	0.000000	0.444596
EVM 580	16	-1.497070	0.000000	0.444583
EVM 581	20	-0.644234	0.000000	0.200026
EVM 582	16	-1.500034	0.000000	0.447364
EVM 583	19	0.210517	0.000000	0.164224
EVM 584	17	1.067677	0.000000	0.154805
EVM 585	18	-0.215578	0.000000	0.166024
EVM 586	16	-1.067335	0.000000	0.154832
EVM 587	21	0.646670	0.000000	0.198485
EVM 588	19	0.216092	0.000000	0.166215
EVM 589	16	-1.068601	0.000000	0.154733
EVM 590	16	-1.488882	0.000000	0.436913
EVM 591	19	0.214998	0.000000	0.165811
EVM 592	16	-1.413886	0.000000	0.367705
EVM 593	16	-1.074266	0.000000	0.154414
EVM 594	16	-1.513169	0.000000	0.459715
EVM 595	21	0.636537	0.000000	0.205010
